user_id,session_id,date,month,channel,campaign_type,device,user_type,region,visited_website,viewed_product,added_to_cart,checkout_started,purchase_completed,discount_applied,order_value,revenue
702430,116927,2025-07-13,2025-07,Social,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
717736,116928,2025-08-30,2025-08,Email,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2847.58,2562.822
886265,116929,2025-12-23,2025-12,Email,New Launch,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
571314,116930,2025-10-24,2025-10,Social,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
314425,116931,2025-10-03,2025-10,Paid Ads,Discount,Desktop,Returning,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
650061,116932,2025-08-27,2025-08,Email,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
830423,116933,2025-08-03,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
745385,116934,2025-09-21,2025-09,Email,Influencer,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
815383,116935,2025-09-25,2025-09,Paid Ads,Influencer,Desktop,New,Metro,Yes,Yes,Yes,Yes,Yes,No,499.0,499.0
186698,116936,2025-10-25,2025-10,Organic,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
242749,116937,2025-10-12,2025-10,Paid Ads,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
727239,116938,2025-10-24,2025-10,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
325462,116939,2025-07-23,2025-07,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
133209,116940,2025-07-02,2025-07,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
619623,116941,2025-12-11,2025-12,Organic,Discount,Desktop,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
526473,116942,2025-10-16,2025-10,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
430700,116943,2025-07-03,2025-07,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2111.6,1900.44
143300,116944,2025-08-10,2025-08,Organic,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
634606,116945,2025-09-21,2025-09,Social,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,1665.28,1665.28
187224,116946,2025-10-02,2025-10,Social,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
653570,116947,2025-12-16,2025-12,Social,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
449058,116948,2025-10-12,2025-10,Social,New Launch,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
118076,116949,2025-10-29,2025-10,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
420044,116950,2025-12-14,2025-12,Paid Ads,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
585974,116951,2025-09-11,2025-09,Email,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
430056,116952,2025-10-23,2025-10,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
736924,116953,2025-08-09,2025-08,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
191649,116954,2025-08-01,2025-08,Social,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
362542,116955,2025-12-15,2025-12,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
284977,116956,2025-07-18,2025-07,Organic,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
466326,116957,2025-10-26,2025-10,Social,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
775484,116958,2025-11-29,2025-11,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
844743,116959,2025-11-23,2025-11,Social,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
491170,116960,2025-07-04,2025-07,Organic,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
994688,116961,2025-11-11,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
105433,116962,2025-08-19,2025-08,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
580582,116963,2025-12-01,2025-12,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
945149,116964,2025-08-26,2025-08,Paid Ads,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
446330,116965,2025-10-10,2025-10,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
677180,116966,2025-11-06,2025-11,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
893246,116967,2025-09-25,2025-09,Organic,Influencer,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
853344,116968,2025-09-11,2025-09,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
372682,116969,2025-09-30,2025-09,Email,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
610618,116970,2025-11-19,2025-11,Paid Ads,Discount,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
167738,116971,2025-11-27,2025-11,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
691477,116972,2025-09-17,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
848508,116973,2025-11-20,2025-11,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
952994,116974,2025-08-04,2025-08,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
509576,116975,2025-12-06,2025-12,Organic,Discount,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
170502,116976,2025-09-27,2025-09,Organic,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
167571,116977,2025-09-12,2025-09,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
297260,116978,2025-12-13,2025-12,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
655872,116979,2025-12-26,2025-12,Paid Ads,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
944859,116980,2025-12-10,2025-12,Social,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
927987,116981,2025-10-28,2025-10,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
157154,116982,2025-10-27,2025-10,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
146277,116983,2025-08-23,2025-08,Social,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
884746,116984,2025-11-11,2025-11,Email,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
100848,116985,2025-08-15,2025-08,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
926234,116986,2025-10-19,2025-10,Email,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
744910,116987,2025-09-19,2025-09,Organic,Discount,Desktop,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
444003,116988,2025-09-01,2025-09,Organic,Discount,Desktop,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
254784,116989,2025-09-10,2025-09,Organic,Discount,Desktop,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
729253,116990,2025-08-06,2025-08,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
909407,116991,2025-12-06,2025-12,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
551048,116992,2025-08-23,2025-08,Paid Ads,New Launch,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
736749,116993,2025-09-02,2025-09,Social,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
703117,116994,2025-08-03,2025-08,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
590490,116995,2025-10-28,2025-10,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
745574,116996,2025-11-22,2025-11,Organic,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
648677,116997,2025-09-02,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
840274,116998,2025-07-13,2025-07,Organic,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
905186,116999,2025-09-16,2025-09,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
727556,117000,2025-07-22,2025-07,Paid Ads,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
830517,117001,2025-09-28,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
344709,117002,2025-10-09,2025-10,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
394343,117003,2025-10-18,2025-10,Social,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
811447,117004,2025-09-14,2025-09,Organic,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
876140,117005,2025-07-11,2025-07,Organic,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
804832,117006,2025-08-22,2025-08,Paid Ads,Discount,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
873874,117007,2025-08-20,2025-08,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
361300,117008,2025-08-20,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
637727,117009,2025-10-05,2025-10,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
150088,117010,2025-09-21,2025-09,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
167683,117011,2025-11-15,2025-11,Social,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
713151,117012,2025-10-06,2025-10,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,Yes,No,2744.79,2744.79
617700,117013,2025-10-18,2025-10,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
446096,117014,2025-12-07,2025-12,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
546790,117015,2025-10-18,2025-10,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
624529,117016,2025-12-06,2025-12,Social,Discount,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,1757.65,1581.885
224972,117017,2025-12-21,2025-12,Paid Ads,Discount,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
662207,117018,2025-11-30,2025-11,Paid Ads,New Launch,Desktop,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
450747,117019,2025-09-29,2025-09,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
223629,117020,2025-12-08,2025-12,Social,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
934317,117021,2025-08-21,2025-08,Paid Ads,New Launch,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
237868,117022,2025-08-05,2025-08,Social,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
185980,117023,2025-12-17,2025-12,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
158801,117024,2025-08-29,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
176967,117025,2025-10-11,2025-10,Social,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,2621.27,2621.27
884256,117026,2025-12-09,2025-12,Email,Influencer,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
328782,117027,2025-07-19,2025-07,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
388880,117028,2025-09-10,2025-09,Organic,Discount,Desktop,New,Metro,Yes,Yes,Yes,Yes,Yes,No,1836.82,1836.82
209168,117029,2025-09-20,2025-09,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
868474,117030,2025-09-14,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
183229,117031,2025-09-15,2025-09,Organic,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,1932.3,1739.07
386253,117032,2025-07-12,2025-07,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
135840,117033,2025-09-05,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
151617,117034,2025-09-24,2025-09,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
677722,117035,2025-12-13,2025-12,Organic,New Launch,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
855590,117036,2025-07-14,2025-07,Paid Ads,New Launch,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
432224,117037,2025-10-21,2025-10,Email,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
845442,117038,2025-10-20,2025-10,Organic,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
104849,117039,2025-08-14,2025-08,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,No,2026.62,2026.62
285228,117040,2025-07-09,2025-07,Social,Discount,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
337590,117041,2025-09-03,2025-09,Organic,Influencer,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
160481,117042,2025-07-04,2025-07,Email,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
754722,117043,2025-12-02,2025-12,Organic,Influencer,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
314101,117044,2025-12-19,2025-12,Social,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
102979,117045,2025-07-02,2025-07,Social,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,1393.6,1254.24
112208,117046,2025-07-25,2025-07,Email,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
393575,117047,2025-09-18,2025-09,Paid Ads,Discount,Desktop,Returning,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
948982,117048,2025-08-23,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
921176,117049,2025-08-03,2025-08,Social,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
140674,117050,2025-11-27,2025-11,Paid Ads,Discount,Desktop,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
602719,117051,2025-11-15,2025-11,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
605454,117052,2025-07-04,2025-07,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
764714,117053,2025-11-17,2025-11,Organic,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
583112,117054,2025-10-08,2025-10,Paid Ads,Discount,Desktop,Returning,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
790410,117055,2025-09-24,2025-09,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
788901,117056,2025-08-23,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
256521,117057,2025-07-26,2025-07,Organic,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
643721,117058,2025-07-19,2025-07,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
892364,117059,2025-12-25,2025-12,Paid Ads,New Launch,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,2393.02,2153.718
134512,117060,2025-10-03,2025-10,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
413571,117061,2025-12-16,2025-12,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
748888,117062,2025-10-07,2025-10,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
845553,117063,2025-12-10,2025-12,Social,Discount,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,1477.71,1329.939
257884,117064,2025-10-17,2025-10,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
710321,117065,2025-11-18,2025-11,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
985766,117066,2025-12-23,2025-12,Email,Influencer,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
674660,117067,2025-09-04,2025-09,Organic,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
997423,117068,2025-07-18,2025-07,Social,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
488036,117069,2025-10-14,2025-10,Social,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
968425,117070,2025-10-04,2025-10,Social,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
767646,117071,2025-11-06,2025-11,Organic,New Launch,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
927804,117072,2025-12-11,2025-12,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
288828,117073,2025-12-26,2025-12,Social,Influencer,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
408239,117074,2025-08-03,2025-08,Paid Ads,Discount,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
124835,117075,2025-08-13,2025-08,Email,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
133856,117076,2025-08-03,2025-08,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
744167,117077,2025-09-02,2025-09,Organic,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
920187,117078,2025-12-11,2025-12,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
768288,117079,2025-08-02,2025-08,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
384379,117080,2025-10-21,2025-10,Organic,New Launch,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
207650,117081,2025-07-11,2025-07,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
659857,117082,2025-12-07,2025-12,Paid Ads,Influencer,Desktop,New,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
575201,117083,2025-11-02,2025-11,Paid Ads,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
744696,117084,2025-12-12,2025-12,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
188888,117085,2025-09-21,2025-09,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
969732,117086,2025-10-29,2025-10,Social,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
105578,117087,2025-12-20,2025-12,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
338445,117088,2025-09-25,2025-09,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2628.96,2366.064
488369,117089,2025-12-20,2025-12,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
752393,117090,2025-07-16,2025-07,Paid Ads,Influencer,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
264902,117091,2025-10-02,2025-10,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
587911,117092,2025-07-02,2025-07,Organic,Influencer,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
155931,117093,2025-09-11,2025-09,Organic,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
371480,117094,2025-11-12,2025-11,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,3206.29,3206.29
923891,117095,2025-11-30,2025-11,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
515952,117096,2025-11-15,2025-11,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
643494,117097,2025-08-24,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
522838,117098,2025-07-04,2025-07,Social,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
472847,117099,2025-10-07,2025-10,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
969776,117100,2025-10-25,2025-10,Paid Ads,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
372963,117101,2025-10-01,2025-10,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,2821.23,2539.107
400835,117102,2025-07-13,2025-07,Social,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2569.71,2312.739
862747,117103,2025-10-26,2025-10,Social,New Launch,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
125309,117104,2025-08-28,2025-08,Paid Ads,Influencer,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
673440,117105,2025-11-20,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
407958,117106,2025-09-16,2025-09,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
195522,117107,2025-09-24,2025-09,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
156395,117108,2025-10-16,2025-10,Organic,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
440368,117109,2025-11-30,2025-11,Organic,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
251119,117110,2025-09-05,2025-09,Paid Ads,Influencer,Desktop,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
467259,117111,2025-12-16,2025-12,Organic,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
509375,117112,2025-09-29,2025-09,Email,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
924045,117113,2025-09-21,2025-09,Social,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
588374,117114,2025-08-30,2025-08,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
856514,117115,2025-12-25,2025-12,Social,Influencer,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
641567,117116,2025-11-08,2025-11,Paid Ads,New Launch,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
192690,117117,2025-11-20,2025-11,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
849148,117118,2025-10-09,2025-10,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
458898,117119,2025-07-04,2025-07,Social,Influencer,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
684271,117120,2025-10-18,2025-10,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
393635,117121,2025-09-08,2025-09,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
681117,117122,2025-08-21,2025-08,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
907026,117123,2025-10-30,2025-10,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
808267,117124,2025-11-25,2025-11,Email,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
229597,117125,2025-12-25,2025-12,Organic,New Launch,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
347424,117126,2025-10-31,2025-10,Email,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
754162,117127,2025-09-30,2025-09,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
877522,117128,2025-11-08,2025-11,Organic,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
279315,117129,2025-12-25,2025-12,Paid Ads,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
803595,117130,2025-10-27,2025-10,Social,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
322425,117131,2025-10-29,2025-10,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
244075,117132,2025-09-23,2025-09,Organic,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
566576,117133,2025-07-05,2025-07,Organic,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
976580,117134,2025-08-23,2025-08,Organic,Influencer,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
474747,117135,2025-08-26,2025-08,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
898620,117136,2025-11-17,2025-11,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
323556,117137,2025-09-28,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
141602,117138,2025-07-20,2025-07,Organic,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
782946,117139,2025-11-07,2025-11,Email,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
